POS,#,Name,Inf,ORG,Age,B,T,OVR,CON,BABIP,GAP,POW,EYE,K's,CON vL,POW vL,CON vR,POW vR,BUN,BFH,STU,CON,PBABIP,HRR,PIT,STM,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,DEF,G,PA,AB,AVG,OBP,SLG,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,G,BB,K,ERA,AVG,OBP,SLG,OPS,BABIP,WHIP,HR/9,H/9,BB/9,K/9,ERA+,FIP,WAR,SIERA,POS,G,EFF,SLR,SctAcc
RP,0,Rodery Pichardo,,-,24,R,R,0.5 Stars,5,1,1,1,1,9,7,1,4,1,43,15,10,1,54,1,2,20,1,1,1,23,40,51,23,8,16,22,17,12,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,25,Jake Pilarski,,-,28,R,R,1.5 Stars,3,3,1,1,1,3,3,1,3,1,43,20,26,11,51,27,3,17,1,1,1,22,30,46,17,7,4,5,26,18,64,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,43,Alvaro Pineda,,-,22,R,R,1.5 Stars,6,10,1,1,1,1,7,1,5,1,48,15,13,7,58,36,2,21,1,1,1,24,40,52,20,8,20,27,19,14,59,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,62,Wermer Pineda,,-,23,R,R,1.5 Stars,5,5,1,1,1,6,6,1,5,1,41,16,10,1,58,40,2,19,1,1,2,31,31,47,17,7,19,27,21,15,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,20,Aidan Pitts,,-,17,L,L,1.0 Stars,1,1,1,1,1,1,1,1,1,1,27,3,9,10,35,8,2,26,1,2,2,17,27,55,3,33,43,46,1,3,55,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,43,Colin Poche,,Los Angeles Dodgers,32,L,L,2.0 Stars,1,1,1,1,1,1,1,1,1,1,42,22,42,46,69,40,2,13,2,2,3,21,41,51,29,1,3,3,17,8,75,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,24,9,24,5.70,.239,.298,.459,.757,.241,1.17,1.8,7.8,2.7,7.2,72,5.15,-0.3,3.96,1,24,2.061,$740 000,Very High
RP,0,Elvis Polanco,,-,23,L,L,1.5 Stars,8,10,1,1,1,6,8,1,8,1,50,18,12,1,59,45,2,39,1,1,2,24,40,51,21,6,17,24,15,9,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,60,Felix Polanco,,-,26,L,L,1.5 Stars,9,8,1,1,1,10,9,1,9,1,43,15,12,1,57,41,2,22,2,2,2,24,35,53,23,6,17,30,19,13,55,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Luis Polanco,,-,26,R,R,1.5 Stars,3,1,1,1,1,4,3,1,3,1,48,20,11,1,55,41,2,37,1,1,2,27,28,46,22,10,14,23,14,9,51,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,33,Jesus Poline,,-,21,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,52,7,1,1,51,1,2,17,1,-,2,24,35,50,18,11,18,25,17,15,54,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,28,Triston Polley,,-,29,L,L,1.5 Stars,1,1,1,1,1,2,1,1,1,1,55,41,30,21,54,40,3,24,1,1,1,33,32,41,22,11,47,45,20,23,76,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,24,Drew Pomeranz,,Arizona Diamondbacks,37,R,L,2.0 Stars,9,8,1,1,3,10,9,1,9,1,39,21,49,39,39,47,2,18,-,-,-,6,2,24,27,20,25,30,14,14,12,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,53,34,66,4.53,.218,.330,.382,.711,.275,1.37,0.9,7.2,5.1,10.0,86,3.96,0.1,3.81,1,52,.000,$740 000,Very High
RP,42,Thomas Ponticelli,,-,29,R,R,1.5 Stars,1,1,1,1,1,1,1,1,1,1,12,10,24,22,42,27,4,36,1,1,5,16,2,55,12,51,15,49,9,1,30,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,19,Cody Poteet,,Cincinnati Reds,32,R,R,2.0 Stars,1,1,1,1,14,1,1,1,1,1,37,10,45,47,55,47,4,31,-,-,-,25,27,47,11,32,42,54,16,14,64,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,16,16,41,5.87,.273,.335,.443,.778,.319,1.43,1.2,9.8,3.1,8.0,68,4.14,0.0,3.89,1,16,1.030,$1 820 000,Very High
RP,37,Cade Povich,,Kansas City Royals,26,L,L,2.0 Stars,1,1,1,2,1,1,1,1,1,3,52,23,45,45,56,43,5,50,1,1,1,37,26,33,22,27,31,33,28,23,74,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,47,39,112,4.01,.227,.291,.407,.698,.259,1.18,1.5,7.6,3.0,8.6,101,4.25,0.4,3.47,1,47,1.030,$740 000,Very High
RP,48,Jordan Powell,,-,28,R,R,1.5 Stars,2,2,1,1,1,2,1,1,2,1,41,14,39,32,51,26,3,18,1,1,1,25,34,44,20,8,11,18,25,14,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Yoniel Prats,,-,22,R,R,0.5 Stars,6,9,1,1,1,6,6,1,7,1,42,13,1,1,53,1,2,25,2,2,1,27,33,54,20,9,21,21,22,10,56,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,55,Ryan Pressly,,New York Mets,37,R,R,2.5 Stars,13,21,1,1,1,4,14,1,13,1,49,38,49,55,46,50,3,14,-,-,-,17,14,41,7,-,-,-,17,17,38,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,62,20,52,2.89,.285,.337,.394,.731,.352,1.38,0.3,9.6,2.8,7.2,133,2.59,1.8,4.01,1,61,.902,$3 160 000,Very High
RP,45,Jorman Primera,,-,24,R,R,0.5 Stars,1,1,1,1,1,2,2,1,1,1,36,10,12,1,53,1,2,35,1,1,1,23,25,53,19,12,17,28,19,14,46,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,33,A.J. Puk,,Tampa Bay Rays,31,L,L,2.5 Stars,5,1,2,5,1,10,3,3,5,6,45,10,66,43,54,46,5,19,3,3,2,24,46,55,15,7,14,28,17,17,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,66,20,67,3.90,.233,.321,.383,.704,.303,1.23,1.3,7.8,3.3,10.9,94,3.97,0.1,2.85,1,63,1.030,$4 680 000,Very High
RP,47,Cal Quantrill,,Los Angeles Angels,31,L,R,2.0 Stars,9,10,14,1,3,9,8,1,9,1,19,5,28,45,47,47,6,44,1,3,1,11,19,56,18,1,15,53,17,13,42,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,13,16,24,5.31,.303,.379,.428,.807,.339,1.59,0.7,10.6,3.7,5.5,73,4.28,0.0,4.98,1,13,1.030,$740 000,Very High
RP,20,Carson Queck,,-,23,R,R,0.5 Stars,1,1,1,1,1,2,3,1,1,1,48,50,10,1,54,1,3,44,43,43,32,20,20,12,18,69,54,70,68,64,32,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Jesus Querales,,-,23,R,R,1.5 Stars,9,9,1,1,1,9,6,1,9,1,39,16,12,1,58,40,3,19,1,1,1,28,29,46,24,7,21,30,19,14,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,65,Jose Quijada,,Philadelphia Phillies,30,L,L,2.0 Stars,11,1,1,1,15,17,10,1,11,1,55,14,62,25,58,58,3,16,2,2,3,27,31,39,9,13,23,31,11,5,68,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,9,6,12,1.98,.235,.328,.373,.700,.270,1.32,1.3,7.9,4.0,7.9,201,4.73,-0.1,4.08,1,9,1.030,$1 660 000,Very High
RP,0,Pedro Quintana,,-,22,L,L,0.5 Stars,1,2,1,1,1,1,1,1,2,1,45,11,1,1,51,1,2,29,1,1,2,23,38,52,23,7,19,25,21,11,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Ricardo Quintana,,-,23,R,R,1.0 Stars,9,11,1,1,1,5,8,1,9,1,34,15,27,1,51,1,3,42,2,2,2,31,31,50,20,12,16,29,20,16,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,27,Gus Radel,,-,26,R,R,1.0 Stars,1,1,1,1,1,1,1,1,1,1,21,21,23,1,30,1,2,10,2,2,1,17,16,37,15,10,24,30,18,17,31,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Alejandro Ramirez,,-,22,R,R,0.5 Stars,1,2,1,1,1,1,1,1,1,1,43,18,17,1,55,1,3,14,2,-,1,26,41,48,17,11,19,25,11,8,60,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Julio Ramirez,,-,25,R,R,1.0 Stars,9,11,1,1,1,7,10,1,10,1,52,8,1,1,58,37,2,21,1,1,1,24,41,47,24,6,20,28,17,15,59,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,19,Sandy Ramirez,,New York Yankees,16,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,64,11,1,1,27,1,4,14,3,2,2,13,22,40,3,43,37,46,5,7,42,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
RP,18,Willis Ramirez,,Texas Rangers,16,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,56,4,1,1,26,1,2,18,2,5,1,15,33,22,1,28,35,28,6,1,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
RP,29,Geudis Ramos,,-,21,L,L,0.5 Stars,2,1,1,1,1,3,1,1,3,1,38,11,22,1,52,1,2,18,1,1,2,23,42,51,15,8,16,21,15,9,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,60,Miguel Ramos,,-,22,R,R,1.0 Stars,9,11,1,1,1,4,6,1,9,1,40,8,27,1,55,1,2,37,1,1,1,28,37,52,23,8,18,25,17,10,60,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,5,Curtis Ramsey,,-,16,R,R,1.0 Stars,1,1,1,1,1,1,1,1,1,1,63,3,11,1,39,1,2,19,2,3,1,21,10,22,3,55,39,51,4,3,35,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,32,Garrett Ramsey,,-,26,R,R,1.5 Stars,10,1,1,1,1,20,10,1,10,1,52,15,17,1,56,34,2,23,1,1,1,32,18,40,20,27,28,30,30,23,47,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,35,Scott Randall,,Athletics,28,R,R,2.0 Stars,1,1,1,1,1,2,1,1,1,1,22,1,43,59,57,40,3,42,1,1,5,25,19,53,18,17,9,1,23,28,57,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,35,37,111,3.79,.242,.303,.387,.690,.291,1.25,1.1,8.3,2.9,8.8,100,3.73,1.4,3.44,1,35,.883,$740 000,Very High
RP,0,Carlos Rangel,,-,22,R,R,1.0 Stars,6,9,1,1,1,4,8,1,6,1,51,18,26,1,53,1,2,46,1,1,1,24,42,53,19,10,19,30,15,14,60,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Cristhian Rangel,,-,21,R,R,0.5 Stars,3,1,1,1,1,5,1,1,3,1,42,17,1,1,53,1,2,36,1,1,2,27,30,45,19,10,21,22,15,9,52,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,22,Marco Raya,,Los Angeles Angels,24,R,R,2.5 Stars,1,3,1,1,1,1,1,1,1,1,35,3,45,51,54,47,5,54,1,1,2,34,32,55,3,32,29,8,15,17,77,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,32,72,149,6.26,.289,.360,.487,.847,.327,1.63,1.7,10.6,4.0,8.3,66,5.14,0.2,4.14,1,32,1.145,$740 000,Very High
RP,48,Colin Rea,,Chicago Cubs,36,R,R,2.0 Stars,13,22,3,1,1,2,14,1,13,1,44,27,36,68,51,38,5,55,-,-,-,21,12,38,26,-,-,-,15,14,44,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,39,24,59,5.40,.281,.336,.498,.835,.303,1.40,1.7,9.9,2.7,6.6,74,4.91,-0.6,4.25,1,39,.687,$1 960 000,Very High
RP,72,Buddy Reed,,-,31,S,R,1.5 Stars,37,45,49,27,45,24,38,30,36,26,70,66,43,12,43,32,2,18,-,-,2,29,38,50,19,79,57,75,38,82,78,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,36,Sheldon Reed,,-,29,L,R,1.5 Stars,1,1,1,1,1,1,1,1,1,1,24,7,35,19,51,34,4,20,2,2,2,28,21,63,10,10,18,29,10,8,65,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,71,Sean Reid-Foley,,New York Mets,31,R,R,2.5 Stars,1,1,1,1,1,1,1,1,1,1,40,24,62,26,54,66,3,13,1,1,2,21,44,46,29,9,10,14,11,13,76,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,27,25,39,2.31,.210,.344,.242,.586,.302,1.46,0.0,6.7,6.4,10.0,166,3.05,0.5,4.16,1,27,1.030,$1 480 000,Very High
RP,34,Jake Reindl,,-,29,R,R,2.0 Stars,5,1,1,1,1,10,5,1,5,1,56,5,50,14,74,43,2,17,1,2,1,17,21,54,18,11,18,26,8,9,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,19,George Rentschler,,-,17,R,R,1.5 Stars,1,1,1,1,1,1,1,1,1,1,64,1,16,4,47,10,2,17,4,3,2,15,19,55,1,46,40,56,21,18,44,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Patricio Ress,,-,23,R,R,1.5 Stars,9,11,1,1,1,3,8,1,9,1,53,19,9,1,56,38,3,21,1,1,1,30,25,51,22,8,20,30,16,14,52,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,7,Albert Reyes,,Colorado Rockies,16,L,L,0.5 Stars,1,1,1,1,1,1,1,1,1,1,15,8,1,1,28,1,2,23,1,4,3,11,15,37,3,44,41,49,12,7,31,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
RP,5,Alejandro Reyes,,New York Mets,17,S,L,0.5 Stars,1,2,1,1,1,1,1,1,1,1,28,3,1,1,28,1,2,48,1,2,2,13,20,41,2,36,36,48,2,2,39,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
RP,0,Jean Carlos Reyes,,-,22,R,R,1.5 Stars,9,10,1,1,1,6,8,1,8,1,46,21,11,1,59,39,2,42,1,1,2,28,25,47,24,12,22,21,17,11,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Ransiel Reyes,,-,21,R,R,0.5 Stars,1,1,1,1,1,1,1,1,1,1,43,14,1,1,48,1,2,20,1,-,1,23,28,49,14,12,21,30,10,15,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Erick Reynoso,,-,23,R,R,0.5 Stars,10,14,1,1,1,6,10,1,11,1,34,11,1,1,52,1,2,37,1,1,2,29,36,46,14,12,20,26,16,16,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,33,Trevor Richards,,Boston Red Sox,33,R,R,2.0 Stars,4,1,3,1,22,9,5,1,4,1,47,30,49,38,65,44,3,17,1,1,1,27,43,42,25,3,3,3,18,17,79,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,23,17,26,3.16,.211,.336,.389,.726,.234,1.44,1.8,7.0,6.0,9.1,134,5.66,-0.4,4.31,1,22,1.030,$740 000,Very High
RP,17,Jamel Ricks,,-,21,R,L,1.5 Stars,1,1,1,1,1,1,1,1,1,1,75,6,32,1,45,11,2,23,2,4,5,20,10,30,3,46,51,43,11,2,35,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,15,JR Ritchie,,Atlanta Braves,23,R,R,2.5 Stars,12,4,5,1,5,18,13,1,12,1,60,17,48,42,57,51,3,59,2,2,3,39,57,59,44,48,58,56,47,46,96,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,7,12,33,6.32,.304,.371,.408,.779,.402,1.60,0.3,10.9,3.4,9.5,63,2.70,0.9,3.55,1,7,2.061,$740 000,Very High
RP,0,Jose Rivas,,-,24,R,R,1.5 Stars,8,11,1,1,1,1,5,1,8,1,34,10,12,1,58,41,3,22,1,1,1,24,26,51,21,8,20,24,16,15,48,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,41,Julio Robaina,,Houston Astros,25,L,L,2.0 Stars,1,1,1,1,1,1,1,1,1,1,28,4,36,43,53,49,5,52,-,-,-,9,5,23,8,-,-,-,6,2,17,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,33,10,13,1.93,.246,.346,.319,.665,.286,1.45,0.5,8.2,4.8,6.3,203,4.12,0.0,5.05,1,32,1.545,$740 000,Very High
RP,22,Pat Robarge,,-,16,S,L,1.5 Stars,1,1,1,1,1,1,1,1,1,1,50,12,12,6,45,18,3,44,3,1,4,13,13,49,4,37,31,47,3,3,35,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,26,Max Roberts,,-,29,L,L,1.5 Stars,1,1,1,1,1,1,1,1,1,1,82,2,45,12,44,39,3,17,3,3,2,38,42,61,12,19,17,52,12,15,86,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Edrian Robinson,,-,24,R,R,1.5 Stars,3,6,1,1,1,1,3,1,3,1,52,5,10,1,57,38,3,20,1,1,1,26,37,54,19,1,19,22,13,11,58,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Ronny Robles,,-,24,R,R,1.0 Stars,1,1,1,1,1,1,1,1,1,1,22,6,10,1,57,30,2,35,1,1,1,14,20,34,10,4,2,18,8,3,30,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,80,Kumar Rocker,,Texas Rangers,26,R,R,3.0 Stars,1,3,10,1,1,1,1,1,1,1,50,30,58,56,58,47,4,24,1,1,4,23,45,61,33,1,3,3,18,12,80,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,27,37,122,2.99,.215,.277,.341,.617,.263,1.08,0.9,7.1,2.6,8.7,133,3.41,2.6,3.31,1,27,1.030,$740 000,Very High
RP,20,Aneuris Rodriguez,,-,22,R,R,1.5 Stars,5,9,1,1,1,3,4,1,6,1,33,8,14,1,55,35,3,44,1,1,2,25,36,54,17,7,19,28,18,17,56,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,0,Arlison Rodriguez,,-,23,L,L,1.5 Stars,14,19,1,1,1,11,14,1,14,1,11,21,12,1,57,40,3,22,1,1,1,28,16,37,20,6,19,30,12,12,41,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
RP,30,Brayan Rodriguez,,-,21,R,R,1.0 Stars,4,1,1,1,1,6,3,1,4,1,36,17,25,1,54,1,2,28,2,2,1,24,24,54,21,11,19,21,20,12,47,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
