POS,#,Name,Inf,ORG,Age,B,T,OVR,CON,BABIP,GAP,POW,EYE,K's,CON vL,POW vL,CON vR,POW vR,BUN,BFH,STU,CON,PBABIP,HRR,PIT,STM,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,DEF,G,PA,AB,AVG,OBP,SLG,wOBA,OPS,OPS+,BABIP,WPA,wRC,wRC+,wRAA,WAR,G,BB,K,ERA,AVG,OBP,SLG,OPS,BABIP,WHIP,HR/9,H/9,BB/9,K/9,ERA+,FIP,WAR,SIERA,POS,G,EFF,SLR,SctAcc
C,1,Roberto Perez,,-,36,R,R,1.5 Stars,33,34,31,46,58,33,33,47,33,46,89,21,1,1,49,1,0,-,61,62,58,18,45,44,11,18,20,40,3,5,56,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
C,13,Salvador Perez,,Kansas City Royals,35,R,R,2.5 Stars,57,60,44,58,28,53,60,61,56,58,27,11,1,1,51,1,0,-,54,54,55,27,43,58,17,17,17,28,5,6,48,133,524,493,.231,.267,.375,.276,.642,75,.287,-1.48,46,74,-14.0,-0.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,58,1.443,$22 000 000,Very High
C,26,Edgar Quero,,Chicago White Sox,22,S,R,2.5 Stars,51,41,43,47,52,69,58,48,50,47,48,35,1,1,46,1,1,4,47,45,55,16,28,40,8,9,19,39,55,11,39,26,63,59,.305,.349,.525,.372,.875,141,.306,0.30,10,141,3.2,0.6,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,14,1.082,$740 000,Very High
C,76,Jeferson Quero,,Milwaukee Brewers,22,R,R,2.5 Stars,47,38,39,47,46,59,48,51,47,45,51,40,1,1,42,1,1,1,80,75,73,17,25,43,12,16,18,32,36,85,68,13,47,40,.150,.277,.225,.238,.502,47,.161,0.30,2,51,-2.7,0.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,11,1.082,$740 000,Very High
C,29,Cal Raleigh,,Seattle Mariners,28,S,R,4.0 Stars,40,37,48,80,59,45,41,84,40,79,38,18,1,1,40,1,1,1,60,82,65,18,10,71,10,13,40,73,44,72,69,134,532,465,.256,.342,.531,.365,.873,150,.289,0.74,85,145,24.3,7.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,126,1.134,$2 666 666,Very High
C,66,Agustin Ramirez,,Miami Marlins,24,R,R,2.5 Stars,50,43,49,56,49,59,51,61,49,54,57,40,1,1,46,1,1,3,53,54,54,11,31,28,8,9,18,42,57,78,47,129,500,437,.222,.308,.384,.299,.692,94,.262,-1.81,53,92,-4.0,2.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,127,.955,$740 000,Very High
C,10,J.T. Realmuto,,Philadelphia Phillies,34,R,R,2.5 Stars,55,60,53,51,40,49,56,52,54,51,39,38,1,1,41,1,0,2,60,51,68,23,39,62,13,28,37,53,64,66,54,117,489,450,.240,.299,.424,.310,.723,104,.288,-1.20,56,100,0.5,1.9,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,117,1.082,$23 875 000,Very High
C,9,Ben Rice,,New York Yankees,26,L,R,2.5 Stars,39,27,44,67,64,49,37,60,40,71,62,36,1,1,46,1,1,1,40,44,57,19,24,21,18,31,26,18,56,70,37,59,180,155,.277,.378,.445,.360,.823,132,.303,0.53,28,134,7.4,1.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,47,.970,$740 000,Very High
C,34,Jake Rogers,,Detroit Tigers,30,R,R,2.5 Stars,38,39,44,59,42,38,40,65,37,57,51,9,1,1,39,1,0,1,75,79,72,35,45,68,24,29,35,70,48,16,77,115,433,404,.215,.263,.374,.274,.637,77,.291,-1.94,37,77,-12.5,2.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,115,1.150,$2 640 000,Very High
C,3,Drew Romo,,Colorado Rockies,24,S,R,2.5 Stars,51,49,48,37,29,56,55,38,51,36,48,12,1,1,40,1,1,2,83,87,73,14,28,46,8,7,30,36,48,60,85,64,226,212,.226,.265,.325,.258,.591,57,.273,-0.03,16,51,-9.4,0.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,64,1.005,$740 000,Very High
C,30,Ben Rortvedt,,Tampa Bay Rays,28,L,R,2.0 Stars,46,49,43,28,56,44,43,25,47,29,47,33,1,1,38,1,0,1,57,58,56,28,35,49,19,44,56,59,22,16,52,61,200,180,.250,.325,.383,.311,.708,106,.345,0.25,23,108,0.4,1.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,56,.885,$1 125 000,Very High
C,20,Keibert Ruiz,,Washington Nationals,27,S,R,2.5 Stars,49,26,48,50,33,90,50,51,49,50,55,16,1,1,44,1,0,5,55,54,46,30,40,55,11,35,47,51,5,72,44,113,420,389,.272,.314,.414,.313,.728,105,.280,-0.79,49,104,1.5,1.9,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,109,.464,$5 375 000,Very High
C,10,Dalton Rushing,,Los Angeles Dodgers,24,L,R,3.0 Stars,44,41,54,63,74,49,39,55,46,68,45,16,1,1,38,1,1,1,50,48,68,27,33,60,46,39,52,55,32,12,48,41,157,133,.226,.338,.406,.322,.744,110,.250,0.16,19,109,1.6,0.6,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,41,.964,$740 000,Very High
C,35,Adley Rutschman,,Baltimore Orioles,27,S,R,3.5 Stars,56,47,52,53,69,70,52,50,58,55,32,33,1,1,49,1,1,19,70,61,62,24,31,51,20,49,46,58,45,17,62,129,525,461,.258,.345,.362,.314,.707,98,.312,-0.10,62,102,2.0,3.5,1,1,0,0.00,.250,.333,.250,.583,.200,1.50,0.0,6.8,6.8,0.0,999,5.40,-0.0,8.22,2,125,1.008,$5 500 000,Very High
C,4,Danny Saiz,,Atlanta Braves,16,R,R,0.5 Stars,1,1,1,1,5,1,1,7,1,1,49,3,1,1,1,1,0,1,40,48,53,21,15,55,37,24,39,28,3,27,15,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,14,Angel Sanchez,,Baltimore Orioles,17,R,R,0.5 Stars,6,1,1,1,5,10,9,1,4,1,91,2,1,1,1,1,0,1,44,42,41,12,6,50,3,41,33,50,17,28,13,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,99,Gary Sanchez,,Baltimore Orioles,32,R,R,2.5 Stars,42,39,45,59,56,46,43,63,41,58,51,29,1,1,54,1,0,-,41,47,75,17,33,60,17,34,31,65,5,11,46,49,155,135,.259,.335,.526,.353,.861,136,.286,0.75,23,130,5.5,1.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,40,1.082,$8 500 000,Very High
C,13,DeMario Santana,,Seattle Mariners,16,L,R,0.5 Stars,1,1,1,1,5,1,1,1,1,1,48,1,1,1,6,1,0,1,55,56,17,24,6,23,2,18,38,23,7,9,13,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,40,Manuel Santiesteban,,Minnesota Twins,17,R,R,0.5 Stars,1,1,1,1,1,9,2,1,1,1,43,11,1,1,12,1,0,1,33,55,52,16,9,26,12,14,14,47,17,1,15,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,13,Edwin Segura,,Boston Red Sox,17,L,R,0.5 Stars,1,1,1,1,10,6,1,1,1,1,49,6,1,1,7,1,0,1,32,29,41,14,7,28,34,49,23,27,3,2,8,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,16,Will Smith,,Los Angeles Dodgers,30,R,R,3.0 Stars,49,42,49,55,66,59,51,59,48,53,44,49,1,1,32,1,0,1,52,50,75,43,44,63,45,39,45,60,50,16,53,127,499,434,.263,.351,.449,.341,.800,125,.300,1.49,70,122,13.1,3.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,127,.866,$12 930 000,Very High
C,21,Tyler Soderstrom,,Athletics,23,L,R,2.5 Stars,40,34,47,65,44,46,38,58,40,69,49,27,1,1,38,1,1,1,39,40,58,26,28,47,24,37,47,56,51,5,18,42,146,134,.239,.288,.448,.313,.735,108,.282,-0.26,17,107,0.5,0.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,18,1.035,$740 000,Very High
C,37,Tyler Stephenson,,Cincinnati Reds,29,R,R,4.0 Stars,62,73,48,54,54,52,65,56,62,53,41,27,1,1,54,1,0,1,56,54,55,24,32,67,8,45,58,69,41,17,49,82,302,273,.293,.351,.484,.357,.835,123,.345,1.66,46,122,11.8,1.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,71,.882,$4 925 000,Very High
C,0,Wilson Suarez,,-,20,S,R,0.5 Stars,1,1,1,1,1,2,1,1,1,1,51,27,1,1,43,1,1,2,51,51,53,13,30,31,6,8,20,36,49,43,33,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
C,38,Kyle Teel,,Chicago White Sox,23,L,R,2.5 Stars,60,65,40,40,60,53,51,33,63,42,59,10,1,1,38,1,1,1,67,64,78,24,24,58,18,48,44,74,49,70,68,129,503,449,.223,.296,.336,.277,.633,77,.282,-2.14,45,74,-12.9,0.7,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,125,.999,$740 000,Very High
C,10,Juan Terriquez,,Washington Nationals,17,R,R,0.5 Stars,1,1,1,1,2,1,8,7,1,1,58,3,1,1,12,1,0,1,53,29,25,21,20,72,15,42,25,29,17,9,9,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,13,Luis Torrens,,New York Mets,29,R,R,2.5 Stars,46,45,42,50,38,47,48,55,45,50,52,50,1,1,53,1,0,-,50,58,66,23,36,41,10,12,20,34,41,56,52,72,252,235,.255,.302,.443,.319,.744,110,.304,0.27,31,109,2.0,1.7,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,70,.838,$1 500 000,Very High
C,39,Jose Trevino,,Cincinnati Reds,32,R,R,2.5 Stars,50,40,37,44,40,68,50,45,50,44,62,23,1,1,39,1,1,4,74,86,46,38,46,64,56,38,43,52,6,57,69,114,429,400,.205,.249,.320,.248,.569,53,.235,-2.36,28,45,-21.2,0.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,114,.984,$3 425 000,Very High
C,20,Jose Triana,,Detroit Tigers,16,R,R,0.5 Stars,1,1,1,1,3,2,1,1,1,1,45,6,1,1,12,1,0,1,25,46,33,12,23,27,2,22,18,54,3,1,8,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,46,Meibrys Viloria,,-,28,L,R,2.0 Stars,43,47,44,24,59,39,41,22,43,25,59,41,1,1,34,1,0,2,53,53,69,41,47,55,42,11,35,38,7,11,53,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
C,8,Christian Vázquez,,Minnesota Twins,35,R,R,1.5 Stars,44,39,38,25,27,51,47,27,44,24,27,19,1,1,48,5,0,-,62,70,51,11,43,78,6,15,9,77,1,65,57,39,121,116,.207,.240,.302,.236,.541,55,.264,-0.24,6,50,-7.2,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,37,.649,$10 000 000,Very High
C,28,Austin Wells,,New York Yankees,26,L,R,3.0 Stars,46,43,52,55,61,49,44,52,46,57,39,6,1,1,53,1,0,-,58,77,52,32,42,60,26,55,44,62,43,76,60,124,497,437,.249,.328,.421,.322,.749,110,.306,-0.83,62,107,5.1,2.9,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,124,.812,$740 000,Very High
C,12,Connor Wong,,Boston Red Sox,29,R,R,2.5 Stars,57,68,58,46,37,48,60,47,56,45,55,45,1,1,39,1,1,1,47,51,64,48,58,59,53,63,63,49,68,64,47,101,390,364,.258,.300,.429,.310,.729,95,.339,0.18,45,94,0.2,1.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,101,.729,$740 000,Very High
C,17,Hector Ybarra,,New York Yankees,16,S,R,0.5 Stars,1,1,1,1,1,6,1,1,1,1,49,10,1,1,1,1,0,1,52,52,27,13,24,28,16,22,23,28,24,30,14,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,16,Tony Zamora,,San Diego Padres,16,R,R,0.5 Stars,1,1,1,1,1,4,9,1,1,1,46,7,1,1,8,1,0,1,30,52,58,18,27,54,10,11,20,23,7,3,15,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,2,Ni Zong,,Cincinnati Reds,16,R,R,0.5 Stars,1,1,1,1,1,5,7,8,1,1,51,7,1,1,9,1,0,1,28,55,38,16,27,27,4,39,17,46,15,4,12,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
C,25,Jacob Stallings,,Colorado Rockies,35,R,R,2.0 Stars,45,41,45,36,48,51,46,36,45,35,51,47,1,30,41,8,3,20,66,49,50,13,47,40,13,20,24,35,3,6,49,79,286,263,.243,.301,.388,.299,.689,82,.307,-0.61,30,80,-2.4,0.8,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,77,1.209,$2 000 000,Very High
C,21,Garrett Stubbs,,Philadelphia Phillies,32,L,R,2.0 Stars,47,48,44,12,52,47,45,11,48,13,50,20,10,28,27,1,2,22,56,54,68,36,46,57,39,43,48,51,63,73,54,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,$925 000,Very High
1B,79,José Abreu,,-,38,R,R,2.0 Stars,46,42,47,51,43,51,48,56,45,50,41,9,1,1,32,1,1,1,2,2,6,24,32,33,18,40,20,26,12,15,50,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,Free agent,Very High
1B,20,Pete Alonso,,New York Mets,30,R,R,3.0 Stars,44,38,48,80,61,51,45,85,44,78,52,15,1,1,38,1,1,1,1,1,1,21,33,48,24,35,38,46,33,16,48,159,679,606,.251,.324,.475,.340,.799,126,.289,0.62,95,124,17.4,2.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,96,.962,$30 000 000,Very High
1B,9,Miguel Amaya,,Chicago Cubs,26,R,R,2.5 Stars,49,45,45,43,52,56,51,45,49,42,45,38,1,1,54,1,0,1,69,58,57,22,34,50,20,30,34,43,19,58,32,50,143,123,.187,.301,.301,.274,.602,72,.227,-0.66,12,75,-4.1,0.1,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,41,.946,$740 000,Very High
1B,62,Jonathan Aranda,,Tampa Bay Rays,27,L,R,3.0 Stars,53,59,45,54,57,48,50,49,54,56,49,47,1,1,53,1,0,1,-,-,2,41,58,47,47,56,58,47,29,11,69,149,516,447,.244,.339,.425,.328,.764,121,.288,-1.03,67,120,7.9,1.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,5,42,.893,$740 000,Very High
1B,7,Luis Arraez,,San Diego Padres,28,L,R,2.5 Stars,98,73,36,11,31,105,94,10,99,11,57,51,1,1,44,1,1,2,2,3,1,35,47,45,54,49,51,40,40,66,55,117,498,473,.321,.349,.406,.328,.755,116,.351,-0.50,64,116,7.5,1.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,36,.975,$14 000 000,Very High
1B,79,Luken Baker,,St. Louis Cardinals,28,R,R,2.5 Stars,38,32,43,65,58,43,38,69,38,63,46,6,1,1,52,21,3,44,4,4,4,16,33,71,13,20,27,14,4,16,44,29,40,36,.222,.300,.389,.284,.689,93,.300,0.27,3,83,-0.8,-0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,9,.770,$740 000,Very High
1B,36,Josh Bell,,Washington Nationals,33,S,R,2.5 Stars,52,46,44,57,62,61,55,60,52,56,22,17,1,1,52,6,0,3,-,-,-,20,26,26,16,39,41,57,16,6,43,140,526,463,.251,.323,.423,.320,.747,110,.269,-0.28,65,108,4.8,0.9,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,15,.931,$6 000 000,Very High
1B,24,Cody Bellinger,,New York Yankees,30,L,L,3.0 Stars,58,51,48,56,43,65,54,52,59,58,51,24,1,1,36,1,0,4,2,2,1,28,38,52,22,67,70,63,70,74,61,142,589,547,.269,.307,.505,.340,.812,124,.287,2.24,82,120,14.9,2.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,8,73,.928,$25 000 000,Very High
1B,13,Brandon Belt,,Miami Marlins,37,L,L,2.5 Stars,44,53,59,56,69,38,42,50,45,58,15,6,1,1,40,1,0,17,-,-,-,29,37,41,19,37,38,42,26,17,61,149,589,509,.218,.316,.371,.302,.687,93,.300,0.44,64,93,-3.6,-0.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,79,.989,$2 880 000,Very High
1B,18,Cavan Biggio,,Athletics,30,L,R,2.0 Stars,42,42,45,35,76,44,40,32,43,36,80,56,1,1,54,1,0,-,-,-,-,55,60,52,47,56,56,49,70,71,84,30,95,86,.244,.305,.407,.307,.712,103,.281,-0.62,10,103,-0.1,0.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,4,30,.911,$740 000,Very High
1B,29,Mike Boeve,,Milwaukee Brewers,23,L,R,2.5 Stars,62,61,45,24,48,61,56,15,65,26,48,9,1,1,46,1,1,5,1,1,1,41,43,54,31,46,49,54,45,11,57,17,64,61,.344,.359,.492,.362,.851,141,.413,0.21,10,138,2.8,0.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,16,1.096,$740 000,Very High
1B,23,Kris Bryant,,Colorado Rockies,33,R,R,2.5 Stars,47,47,45,47,51,47,47,48,47,47,60,38,1,1,52,6,0,-,-,-,-,24,42,66,23,37,49,67,20,15,63,87,321,288,.229,.305,.399,.306,.705,86,.298,-0.20,36,85,-0.8,-0.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,6,1.029,$27 000 000,Very High
1B,4,Jake Burger,,Texas Rangers,29,R,R,2.5 Stars,45,44,50,74,35,47,46,80,45,72,51,30,1,1,38,1,1,1,1,1,1,39,41,49,39,37,40,55,64,10,69,118,474,432,.211,.266,.387,.280,.652,83,.254,-1.40,43,79,-11.1,-0.2,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,122,1.055,$740 000,Very High
1B,29,Michael Busch,,Chicago Cubs,27,L,R,3.0 Stars,50,59,59,60,67,44,48,57,51,61,55,40,1,1,38,1,1,1,3,3,1,35,51,38,38,47,46,49,57,12,64,113,429,372,.215,.315,.395,.304,.710,101,.268,-0.60,47,97,-1.7,0.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,105,1.012,$740 000,Very High
1B,3,Jeimer Candelario,,Cincinnati Reds,31,S,R,3.0 Stars,51,51,101,56,46,52,52,57,51,55,50,27,1,1,40,1,0,4,1,1,1,42,43,74,28,43,45,58,55,64,74,147,625,563,.275,.339,.544,.372,.883,134,.303,2.11,103,132,31.8,3.3,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,135,1.028,$16 000 000,Very High
1B,36,Triston Casas,,Boston Red Sox,25,L,R,3.5 Stars,51,62,59,72,88,44,49,62,53,75,40,19,1,1,51,1,1,67,1,1,4,22,35,71,23,28,37,54,3,10,53,156,660,567,.236,.335,.453,.338,.788,112,.280,0.75,91,113,15.5,1.6,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,156,.950,$740 000,Very High
1B,40,Willson Contreras,,St. Louis Cardinals,33,R,R,3.0 Stars,48,51,50,59,66,46,48,60,48,59,43,21,1,1,51,1,0,-,45,41,72,30,34,61,27,41,43,48,45,63,52,115,480,426,.235,.317,.399,.310,.716,101,.288,0.48,55,101,0.4,0.6,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,2,33,1.031,$18 000 000,Very High
1B,7,Roberto Coronado,,Arizona Diamondbacks,17,L,R,0.5 Stars,2,1,1,2,1,3,1,1,3,4,45,9,1,1,1,1,0,1,2,1,1,12,34,18,10,25,47,34,12,13,13,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
1B,25,C.J. Cron,,-,35,R,R,2.0 Stars,47,49,43,50,45,45,48,52,46,49,16,17,1,1,35,1,0,7,-,-,-,23,30,41,16,20,24,30,22,5,50,44,123,112,.161,.236,.321,.240,.557,57,.191,-1.18,7,52,-6.9,-0.6,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,23,1.027,Free agent,Very High
1B,85,Heriberto Davila,,Toronto Blue Jays,16,R,R,0.5 Stars,6,6,1,1,1,8,9,1,5,1,49,1,1,1,10,1,0,1,2,3,1,15,37,5,9,19,18,22,21,16,15,,0,0,.000,.000,.000,.000,.000,100,.000,0.00,0,100,-0.0,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,0,0,.000,-,Very High
1B,70,Deyvison De Los Santos,,Miami Marlins,22,R,R,2.5 Stars,55,62,43,72,28,49,57,73,55,72,58,46,1,1,43,1,1,1,1,1,1,51,55,59,33,40,43,52,43,11,77,87,328,308,.237,.274,.403,.288,.677,88,.275,-0.98,32,84,-5.7,0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,79,1.039,$740 000,Very High
1B,4,Zach Dezenzo,,Houston Astros,25,R,R,2.5 Stars,51,60,48,51,42,44,53,55,50,50,43,13,1,1,39,1,1,1,14,14,12,43,43,63,48,42,47,59,67,70,88,9,13,12,.167,.231,.417,.276,.647,79,.111,-0.12,1,78,-0.3,-0.0,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,5,9,1.037,$740 000,Very High
1B,2,Yandy Díaz,,Tampa Bay Rays,34,R,R,3.0 Stars,66,59,43,44,62,70,66,44,65,44,80,25,1,1,38,1,1,1,3,4,6,33,39,58,37,35,42,68,16,6,63,157,656,584,.286,.352,.414,.332,.767,122,.322,0.21,87,123,12.3,2.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,149,1.012,$10 000 000,Very High
1B,33,Christian Encarnacion-Strand,,Cincinnati Reds,25,R,R,2.5 Stars,51,61,61,66,38,45,53,71,51,65,53,44,1,1,38,1,1,1,2,2,5,36,39,82,23,38,36,76,55,74,59,39,124,112,.286,.347,.500,.355,.847,126,.329,0.19,18,121,4.7,0.4,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,9,.934,$740 000,Very High
1B,41,Wilmer Flores,,San Francisco Giants,34,R,R,2.5 Stars,46,27,47,49,59,73,47,50,46,48,55,16,1,1,52,1,0,-,1,1,1,33,47,51,39,31,35,45,1,5,70,59,215,185,.281,.372,.497,.372,.869,146,.296,1.56,35,149,11.0,1.5,0,0,0,0.00,.000,.000,.000,.000,.000,0.00,0.0,0.0,0.0,0.0,100,0.00,0.0,0.00,3,58,1.027,$3 500 000,Very High
